0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,5_0,5_1,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,6_0,6_1,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,7_0,7_1,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_0,8_1,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,9_0,9_1,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_9,label
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20600482377009516,100,100,100,100,100,100,100,100,100,100,100,100,0.5783579976317399,100,100,100,0.06647715789173379,100,100,100,100,0.13874668713281768,100,100,100,100,100,100,100,100,100,0.06724542645281026,100,0.9688515017367563,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.013335184312761558,100,100,100,1.1904635811538178,100,100,100,100,0.18174956040143903,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2073692888006604,100,100,100,100,100,100,100,100,100,100,100,100,0.5769778066676998,100,100,100,0.057628180390851824,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06756623042741505,0.1920058604371645,100,100,100,100,100,100,100,100,100,100,1.287069410319527,100,100,100,100,100,100,100,0.00235667088281257,100,100,100,1.036288543004018,100,100,100,0.18255522071021127,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2064178669873024,100,100,0.7033856965493555,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06347021768999633,100,100,100,100,0.13872334509280743,100,100,100,100,100,100,100,100,100,0.06345651379468524,100,0.9690581323999103,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.012630599074385851,100,100,100,1.1915984318270163,100,100,100,100,0.18332280438818227,100,100,100,2
100,100,100,100,100,100,100,1.0412007883297074,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21081172653491442,100,100,100,100,100,100,100,100,100,100,100,100,0.5864367157228867,100,100,100,0.060520867287322214,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06686557637960616,100,0.9708064456653135,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.012734252083224696,100,100,100,100,1.0403591924456248,100,100,100,0.18478425144579386,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20941022396271497,100,100,100,100,100,100,100,100,100,100,100,100,0.5844506516766572,100,100,100,0.062455526645126935,100,100,100,100,0.13941223322383256,100,100,100,100,100,100,100,100,100,0.06502923964940426,0.17991197741641057,100,100,100,100,100,100,100,100,100,100,1.2822664678022817,100,100,100,100,100,100,100,100,100,100,1.190172814029792,100,100,100,100,0.18255522071021127,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20745010950392712,100,100,100,100,100,100,100,100,100,100,100,100,0.5769305549617366,100,100,100,0.07215096438110238,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06632101901297335,100,0.9729678487310244,100,100,100,100,100,100,100,100,100,1.340574526105149,100,100,100,100,100,100,0.012909584760733384,100,100,100,1.189030419305734,100,100,100,100,0.1826003558709037,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21219449506566584,100,100,100,100,100,100,0.02817135005633634,100,100,100,100,100,0.574839654547572,100,100,100,100,100,100,100,100,100,100,0.7678428461224291,100,100,100,100,100,100,100,0.06649686004757771,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0020615898472735182,100,1.6569000160273526,100,1.0289085700805916,100,100,100,0.18231324462649778,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2143791567805825,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06244803593971762,100,100,100,100,0.14221707527435715,100,100,100,100,100,100,100,100,100,0.06976912635248944,100,0.9621217117335483,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.01953081777856179,100,100,1.6534420971736332,1.1887379031029408,100,100,100,100,0.1773515532107362,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2119901508001309,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0712182529068485,100,100,100,100,0.14567174001134953,100,100,100,100,100,100,100,100,100,0.07202211682884625,100,0.9682981634170751,100,100,100,100,100,100,100,100,100,1.290744070077908,100,100,100,100,100,100,100,0.0020899475155326777,100,100,100,1.0330010616462437,100,100,100,0.17882290895533262,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21574990421270976,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.059502028559742945,100,100,100,100,0.14204861908333677,100,100,100,100,100,100,100,100,100,0.07343940323794011,100,0.9087669798561216,100,100,100,100,100,100,100,100,100,1.2858080488913075,100,100,100,100,100,100,100,0.0018185196030055652,100,100,100,1.0274679431595242,100,100,100,0.17802778251759344,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21574990421270976,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05710386264294869,100,100,100,100,0.14581140524889863,100,100,100,100,100,100,100,100,100,0.0697681995200594,100,100,100,100,100,100,100,100,100,100,100,1.2858080488913075,100,100,100,100,100,0.08585456919818092,100,0.0012030703882194042,100,100,100,1.0331927952303028,100,100,100,0.1882668141450111,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2179561020766218,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05673773730090294,100,100,100,100,0.14901623635789468,100,100,100,100,100,100,100,100,100,0.07565821986691945,100,100,100,100,100,100,100,100,100,100,100,1.2883606523534432,100,100,100,100,100,100,0.04015329299868496,0.0009076138527568943,100,100,100,0.9947526006806204,100,100,100,0.1815233685966773,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21764372367008067,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06713980307914613,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.07926706526384449,100,0.9529467685565988,100,100,100,100,100,100,100,100,100,1.3372168065618217,100,100,100,100,100,100,0.03648545388190025,0.0015031980303029872,100,100,100,1.0215125140147394,100,100,100,0.18311470415580178,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21764372367008067,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06973947956621859,100,100,100,100,0.14702411318075143,100,0.7479838456812657,100,100,100,100,100,100,100,0.07543828577666628,100,100,100,100,100,100,100,100,100,100,100,1.2736903619702042,100,100,100,100,100,100,0.032798951146795666,100,100,100,100,1.0158468335401198,100,100,100,0.18489499851666572,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21889120543549584,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0696188401683916,100,100,100,100,0.15382159781412397,100,100,100,100,100,100,100,100,100,0.07904866750240405,100,1.0748591636105314,100,100,100,100,100,100,100,100,100,1.343748206587012,100,100,100,100,100,100,0.03303645898513281,100,100,100,100,1.0375293653631077,100,100,100,0.18155651397317804,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22014364888872295,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06449594013947157,100,100,100,100,100,100,0.753725566897353,100,100,100,100,100,100,100,0.07588396357374735,100,1.0775287854509152,100,100,100,100,100,100,100,100,100,1.3364694801429735,100,100,100,100,100,100,100,0.0015515395888457857,100,100,100,1.01978183828343,100,100,100,0.16522071345080952,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22222477763677678,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.058120927509699064,100,100,100,100,0.15577667481794277,100,100,100,100,100,100,100,100,100,0.07758787377186532,0.1914459679389386,0.9448997857944236,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03464697368795287,100,100,100,100,1.008449270194113,100,100,100,0.1764168295892118,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22365467613765833,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0672454078717512,100,100,100,100,0.15648269272620702,100,0.7475953903521576,100,100,100,100,100,100,100,0.07792750743405566,100,100,100,100,100,100,100,100,100,100,100,1.2806023476338608,100,100,100,100,100,100,100,0.0007622024660071454,100,100,100,1.023918708962455,100,100,100,0.16055713460403817,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22676154096142417,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06507863634720935,100,100,100,100,0.15975313389708648,100,100,100,100,100,100,100,100,100,0.07642415874608108,100,0.9431999526805261,100,100,100,100,100,100,100,100,100,1.3351769014099772,100,100,100,100,100,100,100,0.0008404245174396122,100,100,100,1.0285973126343135,100,100,100,0.1873691649302866,100,100,100,2
100,100,100,100,100,100,100,1.0436559856268752,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22414075942089046,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.060428770848734534,100,100,100,100,0.1592098724159599,100,100,100,100,100,100,100,100,100,0.07577774518423643,100,100,100,100,100,100,100,100,100,100,100,1.2722384130138904,100,100,100,100,100,100,100,0.0008769371548687023,100,100,100,1.012700103248289,100,100,100,0.14002055849252645,100,100,100,2
100,100,100,100,100,100,100,1.0490806890136763,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2287393004622274,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06202517304635456,100,100,100,100,0.15647958478397062,100,100,100,100,100,100,100,100,100,0.07783094999541533,100,100,100,100,100,100,100,100,100,100,100,1.2696892598147689,100,100,100,100,100,100,0.03047526330411117,100,100,100,100,1.0225577769628138,100,100,100,0.1779426515883184,100,100,100,2
100,100,100,100,100,100,100,1.0732251178644132,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22791780695857686,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06310828587286607,100,100,100,100,0.15706018925978943,100,100,100,100,100,100,100,100,100,0.07393396474057846,100,0.9453433748773664,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0008503034762019152,100,100,100,1.0350391661595302,100,100,100,0.1775938654850472,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.23010181419057602,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05955555875575097,100,100,100,100,0.16284371867587227,100,100,100,100,100,100,100,100,100,0.0750167227944486,100,0.9453433748773664,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0337947889453836,0.0013141438999546475,100,100,100,1.0350391661595302,100,100,100,0.1818569991277887,100,100,100,2
100,100,100,100,100,100,100,1.0719422323813383,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22928227169736454,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06045535580455709,100,100,100,100,0.15845750427115707,100,100,100,100,100,100,100,100,100,0.0786969287461439,100,100,100,100,100,100,100,100,100,100,100,1.2703807335611208,100,100,100,100,100,100,0.034064048826554505,0.0007350672272611232,100,100,1.187519909467371,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22560028516889288,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06307388920799936,100,100,100,100,0.1579908043458189,100,100,100,100,100,100,100,100,100,0.07823422226234594,100,0.9425086978297874,100,100,100,100,100,100,100,100,100,1.26508321626818,100,100,100,100,100,100,0.03966738247647192,100,100,1.665683903779278,100,1.0035235434737904,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2283285715083815,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06618712094022633,100,100,100,100,0.160557783063829,100,100,100,100,100,100,100,100,100,0.07198278522466384,100,0.945596074226618,100,100,100,100,100,100,100,100,100,1.3347226843408337,100,100,100,100,100,0.08367965356773968,100,0.0018681120210493807,100,100,100,1.0246931826902688,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22589303286764906,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06420047247440924,100,100,100,100,0.159529769583573,100,100,100,100,100,100,100,100,100,0.07233530421713097,0.18519782760000206,0.934674530803093,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.03731356590768252,0.0013051778963332262,100,100,100,1.0301641731545197,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22628102247851328,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06113304133034464,100,100,100,100,0.15377743074095246,100,100,100,100,100,100,100,100,100,0.07209390745017391,100,1.0530208851501741,100,100,100,100,100,100,100,100,100,1.3413389284644213,100,100,100,100,100,100,100,0.0015953195518053412,100,100,1.1906578876696559,100,100,100,100,0.18739468304764034,100,100,100,2
100,100,100,100,100,100,100,1.0641814014769966,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22398110273733232,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06618712094022633,100,100,100,100,0.15442981252677884,100,100,100,100,100,100,100,100,100,0.06776053908922157,100,100,100,100,100,100,100,100,100,100,100,1.264151784087495,100,100,100,100,100,100,0.04069098754524425,0.000880264315063132,100,100,1.1898256020119518,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22431677840033268,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.058855070674257055,100,100,100,100,0.15473118451393375,100,100,100,100,100,100,100,100,100,0.06612774282343536,100,0.9236278060367167,100,100,100,100,100,100,100,100,100,1.3406576563474468,100,100,100,100,100,0.08308694556506781,100,100,100,100,1.2034861798239902,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22616463560545674,100,100,100,100,100,100,100,100,100,100,100,100,0.560771462193021,100,100,100,0.06186109804750198,100,100,100,100,0.1555378543653127,100,100,100,100,100,100,100,100,100,0.06647887107939102,0.17991197741641057,0.9267207780675438,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.2031885882700224,100,100,100,100,0.19991782330601893,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22675333172920042,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06010919626535576,100,100,100,100,0.15460409174634493,100,100,100,100,100,100,100,100,100,0.05954592316719858,100,0.9325048177123514,100,100,100,100,100,100,100,100,100,1.2629730382869562,100,100,100,100,100,0.08339382276828841,100,100,100,100,1.2016909409897587,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22738794186797417,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06384412314587185,100,100,100,100,0.16080047192556923,100,100,100,100,100,100,100,100,100,0.058974597147298954,100,0.9115988409757676,100,100,100,100,100,100,100,100,100,1.249519020080848,100,100,100,100,100,100,0.02116836425346351,100,100,100,1.2145376409431914,100,100,100,0.27151220863570213,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22807003554127525,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06220149278067392,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.054925944126454865,0.1831128898019681,1.007833078540644,100,100,100,100,100,100,100,100,100,1.3353249904924782,100,100,100,100,100,0.09356852976700847,0.013452592722279232,100,100,100,1.2097229871295565,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22569283867516488,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06327278805388553,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.10441146609070279,0.1617447513209411,100,100,100,100,100,100,100,100,0.025257452053998333,100,1.2496630672363378,100,100,100,100,100,0.08855585863538554,0.01557934950348093,100,100,100,1.2214573121947496,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.309514456452996,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.5800179162932948,100,100,100,0.05544227202677703,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.04715431058834259,0.16699445612723604,100,100,100,100,100,100,100,100,100,100,1.2506273924581897,100,100,100,100,100,0.09600344811305413,0.015674578876000687,100,100,100,1.1991767415693841,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2255701812205167,100,100,100,100,100,100,100,100,100,100,100,100,0.5674974076697248,100,100,100,0.06619650973665608,100,100,100,100,0.15713215529688673,100,100,100,100,100,100,100,100,100,100,0.1570716915737314,0.9568014017983912,100,100,100,100,100,100,0.0039067128307651655,100,100,100,100,100,100,100,100,0.09959381966833032,100,100,100,100,1.2038841665482019,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,1.0135543661578876,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22402295945965173,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06416446925101985,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.17403775172997332,100,100,100,100,100,100,100,0.0038230688598440074,100,100,1.2529214497990442,100,100,100,100,100,0.09515331632185467,100,100,100,1.7078584378795734,1.2041970092144902,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,1.0318761456776577,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22470586571614426,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05695774811686235,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1852004922703033,100,100,100,100,100,100,100,0.0037162171008102095,100,100,1.244517493734278,100,100,100,100,100,0.10162085365953007,0.01742708557556616,100,100,100,100,100,0.7449594664826444,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22688108093580878,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.06514489505369357,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09939073877182882,100,100,100,100,100,100,100,100,0.0022746514380230475,0.009745374265384646,100,1.2670004301229605,100,100,100,100,100,0.09687013937664166,100,100,100,100,1.219346764611554,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22862354725635917,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05921060865619336,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09615349673377543,100,100,100,100,100,100,100,100,0.002570908061260704,0.008901932414270732,100,1.3317707226012852,100,100,100,100,100,0.09597789770584504,100,100,100,100,1.1991767415693841,100,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.30452274653386563,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.02579791881792622,100,100,100,100,100,0.5756357082603896,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09815980903224503,100,100,100,100,100,100,100,100,0.002834029626834674,0.007617425876824074,100,1.260740643592558,100,100,100,100,100,0.1093345012005946,100,100,100,100,100,100,0.7428551371586986,100,100,100,100,100,100,2
100,100,100,100,100,100,100,1.038649505161676,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3030849752689614,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.060510393994813665,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09545556633243993,100,0.9705814753944658,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.10753583460244581,100,0.002898154743039596,100,1.7230573104506224,100,0.8795425523482221,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3055742105750149,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.05396239644944907,100,100,100,100,0.14808196618155037,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0023863067573356607,100,100,1.2545563882014594,100,100,100,100,100,0.11218337547579402,100,0.0023309425745655877,100,1.709695726184212,100,0.8830237967527395,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,1.0359254945825762,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3052028614281611,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.021159925881641034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.14870889381102698,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0035933490792215317,100,100,100,100,100,100,100,100,0.10151997668345866,100,0.0020779442840121723,100,1.6983839455012464,100,100,0.6526771974429926,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3064369266843521,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.021449391162660803,100,100,100,100,100,0.5674656828419916,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.11361569448208661,100,1.007644717643552,100,100,100,100,100,100,100,100,100,1.3535480342749504,100,100,100,100,100,0.10560239512513847,100,0.002337662076431377,100,100,100,0.891124403655754,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3063542060380614,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0023867992510774776,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1134080583831048,100,1.0955532137840236,100,100,100,100,100,100,0.0034593959305352206,100,100,1.3526150605314844,100,100,100,100,100,0.10451324372020399,100,0.001700150821552083,100,100,100,100,0.750061740031615,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.31231985870779977,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0022319407860523057,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.11789273903042999,0.17148588916106097,1.034299633454451,100,100,100,100,100,100,0.0025171037908823814,100,100,100,100,100,100,100,100,0.10719535800567548,100,0.0021621522761816614,100,100,100,0.8907853775514214,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3102785775660756,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0028073874177606327,100,100,100,100,0.569381829459245,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.11584349716232922,100,1.0443311857972264,100,100,100,100,100,100,0.002728243285189679,100,100,100,100,100,100,100,100,0.1064025335300545,100,0.0029253289167740773,100,100,100,0.8995585558301982,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.3102785775660756,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0024375649325677376,100,100,100,100,0.569381829459245,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1176926095882937,100,1.0443311857972264,100,100,100,100,100,100,0.003264340554565048,100,100,1.3760846595955445,100,100,100,100,100,0.1046125927017261,100,100,100,100,100,0.8944254197357266,100,100,100,100,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.31666794920223307,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0015654712266042088,100,100,100,100,0.466159803713424,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1678355473267457,1.0377544421386027,100,100,100,100,100,100,0.002809497421593485,100,100,100,100,100,100,100,100,0.10296745869747523,100,0.0022189341264511157,100,100,100,100,0.6540267633307288,100,100,100,100,100,100,2
